How do we treat covid?,COVID_Treatment_Info
How to treat covid?,COVID_Treatment_Info
I heard about a medication for coronavirus treatment,COVID_Treatment_Info
Is there a medication that can help me feel better?,COVID_Treatment_Info
Is there a medication to reduce temperature with covid-19?,COVID_Treatment_Info
What is the treatment for covid-19?,COVID_Treatment_Info
What is the treatment for this disease?,COVID_Treatment_Info
Medication that helps with coronavirus,COVID_Treatment_Info
what kind of medicine should I take,COVID_Treatment_Info
What medicine should I avoid taking if I have coronavirus,COVID_Treatment_Info
Can medication be used to reduce fever?,COVID_Treatment_Info
What medicine should I take for COVID 19,COVID_Treatment_Info
what medicine work best for treatment ?,COVID_Treatment_Info
what medicines should I take if I have coronavirus,COVID_Treatment_Info
what medicines work best,COVID_Treatment_Info
Should I take Theraflu?,COVID_Treatment_Info
best vitamin to take,COVID_Treatment_Info
Can I lower my temperature using medication?,COVID_Treatment_Info
Can I take ibuprofen if I have corona virus?,COVID_Treatment_Info
what medicine should I be taking for Covid 19,COVID_Treatment_Info
can medication reduce fever caused by a possible covid infection?,COVID_Treatment_Info
How long will it be until there is a vaccine?,COVID_Treatment_Vaccine
Is there a vaccine for the coronavirus?,COVID_Treatment_Vaccine
Is there a vaccine for this,COVID_Treatment_Vaccine
Is there a vaccine?,COVID_Treatment_Vaccine
What's the status of a vaccine?,COVID_Treatment_Vaccine
When can I expect drugs for the virus?,COVID_Treatment_Vaccine
When will covid-19 medicines be ready?,COVID_Treatment_Vaccine
Why isn't there a vaccine yet?,COVID_Treatment_Vaccine
Covid-19 vaccine?,COVID_Treatment_Vaccine
How long does it take to develop a vaccine?,COVID_Treatment_Vaccine
Is it possible to estimate how long it will take to administer the drug / vaccine to people?,COVID_Treatment_Vaccine
Is the covid vaccine ready?,COVID_Treatment_Vaccine
Is there a covid vaccine?,COVID_Treatment_Vaccine
Is there a cure for covid 19?,COVID_Treatment_Vaccine
Is there a cure for covid-19?,COVID_Treatment_Vaccine
Is there a magical cure for covid-19?,COVID_Treatment_Vaccine
Is there a vaccine for corona virus,COVID_Treatment_Vaccine
Is there a vaccine for coronavirus?,COVID_Treatment_Vaccine
is there a vaccine for covid,COVID_Treatment_Vaccine
Is there a vaccine for Covid-19,COVID_Treatment_Vaccine
is there a vaccine for Covid-19?,COVID_Treatment_Vaccine
"I just got laid off, now what?",COVID_Unemployment_Application
i need to apply for unemployment.  how do I do it,COVID_Unemployment_Application
"If I got furloughed, do I qualify for unemployment?",COVID_Unemployment_Application
what can I do if I lose my job,COVID_Unemployment_Application
what can I do if I lose my job?,COVID_Unemployment_Application
apply for unemployment,COVID_Unemployment_Application
How am I gonna pay my bills if I don't have a job anymore?,COVID_Unemployment_Application
how can i apply for unemployment during this outbreak?,COVID_Unemployment_Application
how can I apply for unemployment?,COVID_Unemployment_Application
how do I apply for unemployment,COVID_Unemployment_Application
how do I apply for unemployment because of covid-19,COVID_Unemployment_Application
where can I apply for unemployment,COVID_Unemployment_Application
What if I got furloughed?,COVID_Unemployment_Application
What happens if I lose my job?,COVID_Unemployment_Application
What do I do if I don't have unemployment insurance?,COVID_Unemployment_Application
how do I apply for unemployment benefits due to Covid-19?,COVID_Unemployment_Application
how do I apply for unemployment benefits?,COVID_Unemployment_Application
how long can I get unemployment?,COVID_Unemployment_Application
how long does it take to get unemployment,COVID_Unemployment_Application
how to apply for unemployment,COVID_Unemployment_Application
how to I apply for unemployment,COVID_Unemployment_Application
i can't go to work.  can i get unemployment?,COVID_Unemployment_Application
I have a question about unemployment,COVID_Unemployment_Application
good byw,goodbyes
good bye,goodbyes
bye,goodbyes
see ya,goodbyes
see you soon,goodbyes
talk to you soon,goodbyes
talk to you later,goodbyes
ttyl,goodbyes
gtg,goodbyes
got to go,goodbyes
c ya,goodbyes
namaste,greetings
kia ora,greetings
aloha,greetings
hey,greetings
good evening,greetings
good afternoon,greetings
good morning,greetings
how are you,greetings
hi,greetings
hello,greetings
thank you,thank_you
thanks,thank_you
thx,thank_you
cheers,thank_you
appreciate it,thank_you
